question,label
학교 주위에 맛좋은 타코야끼 먹고싶어 배고파,restaurant
오늘 북문 왔는데 맛좋은 타코야끼 먹고싶어 배고파,restaurant
오늘 쪽문 왔는데 맛좋은 타코야끼 먹고싶어 배고파,restaurant
오늘 학교 왔는데 맛좋은 타코야끼 먹고싶어 배고파,restaurant
오랜만에 북문 왔는데 맛좋은 타코야끼 먹고싶어 배고파,restaurant
오랜만에 쪽문 왔는데 맛좋은 타코야끼 먹고싶어 배고파,restaurant
오랜만에 학교 왔는데 맛좋은 타코야끼 먹고싶어 배고파,restaurant
북문 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
쪽문 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
학교 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
북문 근처 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
쪽문 근처 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
학교 근처 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
북문 근처에 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
쪽문 근처에 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
학교 근처 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
북문 주변 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
쪽문 주변 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
학교 주변 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
북문 주변에 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
쪽문 주변에 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
학교 주변에 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
북문 왔는데 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
쪽문 왔는데 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
학교 왔는데 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
북문 주위에 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
쪽문 주위에 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
학교 주위에 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
오늘 북문 왔는데 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
오늘 쪽문 왔는데 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
오늘 학교 왔는데 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
오랜만에 북문 왔는데 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
오랜만에 쪽문 왔는데 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
오랜만에 학교 왔는데 맛좋은 샌드위치 잘하는 식당 어디니,restaurant
북문 족발 주변 있니,restaurant
쪽문 족발 주변 있니,restaurant
학교 족발 주변 있니,restaurant
북문 근처 족발 주변 있니,restaurant
쪽문 근처 족발 주변 있니,restaurant
학교 근처 족발 주변 있니,restaurant
북문 근처에 족발 주변 있니,restaurant
쪽문 근처에 족발 주변 있니,restaurant
학교 근처 족발 주변 있니,restaurant
북문 주변 족발 주변 있니,restaurant
쪽문 주변 족발 주변 있니,restaurant
학교 주변 족발 주변 있니,restaurant
북문 주변에 족발 주변 있니,restaurant
쪽문 주변에 족발 주변 있니,restaurant
학교 주변에 족발 주변 있니,restaurant
북문 왔는데 족발 주변 있니,restaurant
쪽문 왔는데 족발 주변 있니,restaurant
학교 왔는데 족발 주변 있니,restaurant
북문 주위에 족발 주변 있니,restaurant
쪽문 주위에 족발 주변 있니,restaurant
학교 주위에 족발 주변 있니,restaurant
오늘 북문 왔는데 족발 주변 있니,restaurant
오늘 쪽문 왔는데 족발 주변 있니,restaurant
오늘 학교 왔는데 족발 주변 있니,restaurant
오랜만에 북문 왔는데 족발 주변 있니,restaurant
오랜만에 쪽문 왔는데 족발 주변 있니,restaurant
오랜만에 학교 왔는데 족발 주변 있니,restaurant
북문 분식집 잘 하는 곳 어디,restaurant
쪽문 분식집 잘 하는 곳 어디,restaurant
학교 분식집 잘 하는 곳 어디,restaurant
북문 근처 분식집 잘 하는 곳 어디,restaurant
쪽문 근처 분식집 잘 하는 곳 어디,restaurant
학교 근처 분식집 잘 하는 곳 어디,restaurant
북문 근처에 분식집 잘 하는 곳 어디,restaurant
쪽문 근처에 분식집 잘 하는 곳 어디,restaurant
학교 근처 분식집 잘 하는 곳 어디,restaurant
북문 주변 분식집 잘 하는 곳 어디,restaurant
쪽문 주변 분식집 잘 하는 곳 어디,restaurant
학교 주변 분식집 잘 하는 곳 어디,restaurant
북문 주변에 분식집 잘 하는 곳 어디,restaurant
쪽문 주변에 분식집 잘 하는 곳 어디,restaurant
학교 주변에 분식집 잘 하는 곳 어디,restaurant
북문 왔는데 분식집 잘 하는 곳 어디,restaurant
쪽문 왔는데 분식집 잘 하는 곳 어디,restaurant
학교 왔는데 분식집 잘 하는 곳 어디,restaurant
북문 주위에 분식집 잘 하는 곳 어디,restaurant
쪽문 주위에 분식집 잘 하는 곳 어디,restaurant
학교 주위에 분식집 잘 하는 곳 어디,restaurant
오늘 북문 왔는데 분식집 잘 하는 곳 어디,restaurant
오늘 쪽문 왔는데 분식집 잘 하는 곳 어디,restaurant
오늘 학교 왔는데 분식집 잘 하는 곳 어디,restaurant
오랜만에 북문 왔는데 분식집 잘 하는 곳 어디,restaurant
오랜만에 쪽문 왔는데 분식집 잘 하는 곳 어디,restaurant
오랜만에 학교 왔는데 분식집 잘 하는 곳 어디,restaurant
북문 괜찮은 베트남 음식점 어디,restaurant
쪽문 괜찮은 베트남 음식점 어디,restaurant
학교 괜찮은 베트남 음식점 어디,restaurant
북문 근처 괜찮은 베트남 음식점 어디,restaurant
쪽문 근처 괜찮은 베트남 음식점 어디,restaurant
학교 근처 괜찮은 베트남 음식점 어디,restaurant
북문 근처에 괜찮은 베트남 음식점 어디,restaurant
쪽문 근처에 괜찮은 베트남 음식점 어디,restaurant
학교 근처 괜찮은 베트남 음식점 어디,restaurant
북문 주변 괜찮은 베트남 음식점 어디,restaurant
쪽문 주변 괜찮은 베트남 음식점 어디,restaurant
학교 주변 괜찮은 베트남 음식점 어디,restaurant
북문 주변에 괜찮은 베트남 음식점 어디,restaurant
쪽문 주변에 괜찮은 베트남 음식점 어디,restaurant
학교 주변에 괜찮은 베트남 음식점 어디,restaurant
북문 왔는데 괜찮은 베트남 음식점 어디,restaurant
쪽문 왔는데 괜찮은 베트남 음식점 어디,restaurant
학교 왔는데 괜찮은 베트남 음식점 어디,restaurant
북문 주위에 괜찮은 베트남 음식점 어디,restaurant
쪽문 주위에 괜찮은 베트남 음식점 어디,restaurant
학교 주위에 괜찮은 베트남 음식점 어디,restaurant
오늘 북문 왔는데 괜찮은 베트남 음식점 어디,restaurant
오늘 쪽문 왔는데 괜찮은 베트남 음식점 어디,restaurant
오늘 학교 왔는데 괜찮은 베트남 음식점 어디,restaurant
오랜만에 북문 왔는데 괜찮은 베트남 음식점 어디,restaurant
오랜만에 쪽문 왔는데 괜찮은 베트남 음식점 어디,restaurant
오랜만에 학교 왔는데 괜찮은 베트남 음식점 어디,restaurant
북문 맛있는 베트남 음식점 어디,restaurant
쪽문 맛있는 베트남 음식점 어디,restaurant
학교 맛있는 베트남 음식점 어디,restaurant
북문 근처 맛있는 베트남 음식점 어디,restaurant
쪽문 근처 맛있는 베트남 음식점 어디,restaurant
학교 근처 맛있는 베트남 음식점 어디,restaurant
북문 근처에 맛있는 베트남 음식점 어디,restaurant
쪽문 근처에 맛있는 베트남 음식점 어디,restaurant
학교 근처 맛있는 베트남 음식점 어디,restaurant
북문 주변 맛있는 베트남 음식점 어디,restaurant
쪽문 주변 맛있는 베트남 음식점 어디,restaurant
학교 주변 맛있는 베트남 음식점 어디,restaurant
북문 주변에 맛있는 베트남 음식점 어디,restaurant
쪽문 주변에 맛있는 베트남 음식점 어디,restaurant
학교 주변에 맛있는 베트남 음식점 어디,restaurant
북문 왔는데 맛있는 베트남 음식점 어디,restaurant
쪽문 왔는데 맛있는 베트남 음식점 어디,restaurant
학교 왔는데 맛있는 베트남 음식점 어디,restaurant
북문 주위에 맛있는 베트남 음식점 어디,restaurant
쪽문 주위에 맛있는 베트남 음식점 어디,restaurant
학교 주위에 맛있는 베트남 음식점 어디,restaurant
오늘 북문 왔는데 맛있는 베트남 음식점 어디,restaurant
오늘 쪽문 왔는데 맛있는 베트남 음식점 어디,restaurant
오늘 학교 왔는데 맛있는 베트남 음식점 어디,restaurant
오랜만에 북문 왔는데 맛있는 베트남 음식점 어디,restaurant
오랜만에 쪽문 왔는데 맛있는 베트남 음식점 어디,restaurant
오랜만에 학교 왔는데 맛있는 베트남 음식점 어디,restaurant
북문 괜찮은 마카롱 먹고싶어 배고파,restaurant
쪽문 괜찮은 마카롱 먹고싶어 배고파,restaurant
학교 괜찮은 마카롱 먹고싶어 배고파,restaurant
북문 근처 괜찮은 마카롱 먹고싶어 배고파,restaurant
쪽문 근처 괜찮은 마카롱 먹고싶어 배고파,restaurant
학교 근처 괜찮은 마카롱 먹고싶어 배고파,restaurant
북문 근처에 괜찮은 마카롱 먹고싶어 배고파,restaurant
쪽문 근처에 괜찮은 마카롱 먹고싶어 배고파,restaurant
학교 근처 괜찮은 마카롱 먹고싶어 배고파,restaurant
북문 주변 괜찮은 마카롱 먹고싶어 배고파,restaurant
쪽문 주변 괜찮은 마카롱 먹고싶어 배고파,restaurant
학교 주변 괜찮은 마카롱 먹고싶어 배고파,restaurant
북문 주변에 괜찮은 마카롱 먹고싶어 배고파,restaurant
쪽문 주변에 괜찮은 마카롱 먹고싶어 배고파,restaurant
학교 주변에 괜찮은 마카롱 먹고싶어 배고파,restaurant
북문 왔는데 괜찮은 마카롱 먹고싶어 배고파,restaurant
쪽문 왔는데 괜찮은 마카롱 먹고싶어 배고파,restaurant
학교 왔는데 괜찮은 마카롱 먹고싶어 배고파,restaurant
북문 주위에 괜찮은 마카롱 먹고싶어 배고파,restaurant
쪽문 주위에 괜찮은 마카롱 먹고싶어 배고파,restaurant
학교 주위에 괜찮은 마카롱 먹고싶어 배고파,restaurant
오늘 북문 왔는데 괜찮은 마카롱 먹고싶어 배고파,restaurant
오늘 쪽문 왔는데 괜찮은 마카롱 먹고싶어 배고파,restaurant
오늘 학교 왔는데 괜찮은 마카롱 먹고싶어 배고파,restaurant
오랜만에 북문 왔는데 괜찮은 마카롱 먹고싶어 배고파,restaurant
오랜만에 쪽문 왔는데 괜찮은 마카롱 먹고싶어 배고파,restaurant
오랜만에 학교 왔는데 괜찮은 마카롱 먹고싶어 배고파,restaurant
북문 괜찮은 달달한 브런치 카페 추천 좀,restaurant
쪽문 괜찮은 달달한 브런치 카페 추천 좀,restaurant
학교 괜찮은 달달한 브런치 카페 추천 좀,restaurant
북문 근처 괜찮은 달달한 브런치 카페 추천 좀,restaurant
쪽문 근처 괜찮은 달달한 브런치 카페 추천 좀,restaurant
학교 근처 괜찮은 달달한 브런치 카페 추천 좀,restaurant
북문 근처에 괜찮은 달달한 브런치 카페 추천 좀,restaurant
쪽문 근처에 괜찮은 달달한 브런치 카페 추천 좀,restaurant
학교 근처 괜찮은 달달한 브런치 카페 추천 좀,restaurant
북문 주변 괜찮은 달달한 브런치 카페 추천 좀,restaurant
쪽문 주변 괜찮은 달달한 브런치 카페 추천 좀,restaurant
학교 주변 괜찮은 달달한 브런치 카페 추천 좀,restaurant
북문 주변에 괜찮은 달달한 브런치 카페 추천 좀,restaurant
쪽문 주변에 괜찮은 달달한 브런치 카페 추천 좀,restaurant
학교 주변에 괜찮은 달달한 브런치 카페 추천 좀,restaurant
북문 왔는데 괜찮은 달달한 브런치 카페 추천 좀,restaurant
쪽문 왔는데 괜찮은 달달한 브런치 카페 추천 좀,restaurant
학교 왔는데 괜찮은 달달한 브런치 카페 추천 좀,restaurant
북문 주위에 괜찮은 달달한 브런치 카페 추천 좀,restaurant
쪽문 주위에 괜찮은 달달한 브런치 카페 추천 좀,restaurant
학교 주위에 괜찮은 달달한 브런치 카페 추천 좀,restaurant
오늘 북문 왔는데 괜찮은 달달한 브런치 카페 추천 좀,restaurant
오늘 쪽문 왔는데 괜찮은 달달한 브런치 카페 추천 좀,restaurant
오늘 학교 왔는데 괜찮은 달달한 브런치 카페 추천 좀,restaurant
오랜만에 북문 왔는데 괜찮은 달달한 브런치 카페 추천 좀,restaurant
오랜만에 쪽문 왔는데 괜찮은 달달한 브런치 카페 추천 좀,restaurant
오랜만에 학교 왔는데 괜찮은 달달한 브런치 카페 추천 좀,restaurant
